,mean_train_score,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__activation,algorithm,mean_test_score
270,0.8016877699617424,100.0,[12],relu,simulated_annealing,0.7900790531914451
271,0.7440217982943289,100.0,[6],relu,simulated_annealing,0.7338431661198233
272,0.806660613028313,100.0,[24],relu,simulated_annealing,0.7912376128514458
273,0.2638419039082341,100.0,"[12, 12]",relu,simulated_annealing,0.2551808742010471
274,0.5654597062816241,100.0,"[6, 6]",relu,simulated_annealing,0.5591052559352272
275,0.8181933656800275,100.0,"[24, 24]",relu,simulated_annealing,0.8033475970075393
276,0.6748097455783109,100.0,"[12, 12, 12]",relu,simulated_annealing,0.6707224571777887
277,0.3203637379268237,100.0,"[6, 6, 6]",relu,simulated_annealing,0.3064955857463062
278,0.7941899361510032,100.0,"[24, 24, 24]",relu,simulated_annealing,0.7863339030486005
279,0.7888546802029138,31.622776601683793,[12],relu,simulated_annealing,0.7710434938100643
280,0.7182090583734418,31.622776601683793,[6],relu,simulated_annealing,0.7107830050193162
281,0.8027667465591042,31.622776601683793,[24],relu,simulated_annealing,0.7926814459955671
282,0.6149311041394675,31.622776601683793,"[12, 12]",relu,simulated_annealing,0.5933322521218776
283,0.3685142994472483,31.622776601683793,"[6, 6]",relu,simulated_annealing,0.37022842671257655
284,0.8154570172190937,31.622776601683793,"[24, 24]",relu,simulated_annealing,0.7984463823080536
285,0.5286152367219419,31.622776601683793,"[12, 12, 12]",relu,simulated_annealing,0.505777827679845
286,0.3618799275122274,31.622776601683793,"[6, 6, 6]",relu,simulated_annealing,0.3503357993271538
287,0.7903699084809395,31.622776601683793,"[24, 24, 24]",relu,simulated_annealing,0.7877798154455216
288,0.7767427268652936,10.0,[12],relu,simulated_annealing,0.7681687188891798
289,0.7155439505836044,10.0,[6],relu,simulated_annealing,0.7099184517051953
290,0.8016864189351571,10.0,[24],relu,simulated_annealing,0.7846027171675587
291,0.606552556882766,10.0,"[12, 12]",relu,simulated_annealing,0.6008907518993973
292,0.46531966717979695,10.0,"[6, 6]",relu,simulated_annealing,0.457928814701149
293,0.8143750267931955,10.0,"[24, 24]",relu,simulated_annealing,0.7935435042063285
294,0.7506480640698376,10.0,"[12, 12, 12]",relu,simulated_annealing,0.7445238719013935
295,0.44916222062004324,10.0,"[6, 6, 6]",relu,simulated_annealing,0.43748851212828166
296,0.8071651694953786,10.0,"[24, 24, 24]",relu,simulated_annealing,0.7860448869094402
297,0.7609555135524855,3.1622776601683795,[12],relu,simulated_annealing,0.7502962935239591
298,0.7373823080470522,3.1622776601683795,[6],relu,simulated_annealing,0.7263620145464527
299,0.7724195197360302,3.1622776601683795,[24],relu,simulated_annealing,0.7560570713308465
300,0.6361715803763388,3.1622776601683795,"[12, 12]",relu,simulated_annealing,0.6066964415667586
301,0.5855641510291835,3.1622776601683795,"[6, 6]",relu,simulated_annealing,0.5752726940046825
302,0.7750862903278188,3.1622776601683795,"[24, 24]",relu,simulated_annealing,0.7566367670114068
303,0.6975189695824158,3.1622776601683795,"[12, 12, 12]",relu,simulated_annealing,0.6712846871348311
304,0.42978961658125325,3.1622776601683795,"[6, 6, 6]",relu,simulated_annealing,0.4258763010924394
305,0.7680934286846328,3.1622776601683795,"[24, 24, 24]",relu,simulated_annealing,0.7511512822752016
306,0.7891434361542509,1.0,[12],relu,simulated_annealing,0.7854606168727207
307,0.7676599310197003,1.0,[6],relu,simulated_annealing,0.7563510776767262
308,0.7865493871665465,1.0,[24],relu,simulated_annealing,0.7785512598192714
309,0.767948401176952,1.0,"[12, 12]",relu,simulated_annealing,0.7583654577890889
310,0.7690316387043136,1.0,"[6, 6]",relu,simulated_annealing,0.7644227370452155
311,0.7780417129458226,1.0,"[24, 24]",relu,simulated_annealing,0.7707619629809831
312,0.7682363257273135,1.0,"[12, 12, 12]",relu,simulated_annealing,0.7554906828682044
313,0.7395495105776289,1.0,"[6, 6, 6]",relu,simulated_annealing,0.7298114949411779
314,0.7631199101047695,1.0,"[24, 24, 24]",relu,simulated_annealing,0.7488362422080002
315,0.8001006774618886,0.31622776601683794,[12],relu,simulated_annealing,0.7987295765393747
316,0.7898649363133862,0.31622776601683794,[6],relu,simulated_annealing,0.7791259652931123
317,0.8135819482063174,0.31622776601683794,[24],relu,simulated_annealing,0.8013303059412568
318,0.7851784589203479,0.31622776601683794,"[12, 12]",relu,simulated_annealing,0.7799942612622728
319,0.7861884292367349,0.31622776601683794,"[6, 6]",relu,simulated_annealing,0.7851819969975589
320,0.7954152912826309,0.31622776601683794,"[24, 24]",relu,simulated_annealing,0.785181581146999
321,0.7859704462934456,0.31622776601683794,"[12, 12, 12]",relu,simulated_annealing,0.7912396921042455
322,0.7873419461278149,0.31622776601683794,"[6, 6, 6]",relu,simulated_annealing,0.7840317543487573
323,0.7261396883545406,0.31622776601683794,"[24, 24, 24]",relu,simulated_annealing,0.7211767739145262
324,0.6908158511792254,0.1,[12],relu,simulated_annealing,0.6877220122176896
325,0.6911047889995259,0.1,[6],relu,simulated_annealing,0.6897372240311721
326,0.588812044921634,0.1,[24],relu,simulated_annealing,0.5873647965866986
327,0.7595157349129952,0.1,"[12, 12]",relu,simulated_annealing,0.75952027479405
328,0.7874136284806796,0.1,"[6, 6]",relu,simulated_annealing,0.7892194900840435
329,0.7655707762557078,0.1,"[24, 24]",relu,simulated_annealing,0.7626803231990552
330,0.7288795702696207,0.1,"[12, 12, 12]",relu,simulated_annealing,0.7254924710256122
331,0.5480142117604265,0.1,"[6, 6, 6]",relu,simulated_annealing,0.54120704783529
332,0.23680825165468283,0.1,"[24, 24, 24]",relu,simulated_annealing,0.23731343904254568
333,0.3855242697636353,0.03162277660168379,[12],relu,simulated_annealing,0.38408248811707024
334,0.3288632020629137,0.03162277660168379,[6],relu,simulated_annealing,0.3275571690557281
335,0.41284657404340175,0.03162277660168379,[24],relu,simulated_annealing,0.41234493972246133
336,0.5987598875010556,0.03162277660168379,"[12, 12]",relu,simulated_annealing,0.598322458841191
337,0.7427193826847757,0.03162277660168379,"[6, 6]",relu,simulated_annealing,0.7445242877519535
338,0.7533162116694921,0.03162277660168379,"[24, 24]",relu,simulated_annealing,0.753459252882884
339,0.45198913982475625,0.03162277660168379,"[12, 12, 12]",relu,simulated_annealing,0.45356571062622936
340,0.21280271764193898,0.03162277660168379,"[6, 6, 6]",relu,simulated_annealing,0.21280195948783848
341,0.2128025097916951,0.03162277660168379,"[24, 24, 24]",relu,simulated_annealing,0.2127986326833589
342,0.3276383665568957,0.01,[12],relu,simulated_annealing,0.3278545022060872
343,0.3019742915229577,0.01,[6],relu,simulated_annealing,0.30131284021773935
344,0.38379518956591774,0.01,[24],relu,simulated_annealing,0.38379970973630917
345,0.5451987503004085,0.01,"[12, 12]",relu,simulated_annealing,0.544978396563411
346,0.7068194365959326,0.01,"[6, 6]",relu,simulated_annealing,0.7070345280719921
347,0.7383220249810012,0.01,"[24, 24]",relu,simulated_annealing,0.7373126073414259
348,0.382712315776483,0.01,"[12, 12, 12]",relu,simulated_annealing,0.38233882671923014
349,0.21280261371681702,0.01,"[6, 6, 6]",relu,simulated_annealing,0.21280029608559867
350,0.2128025097916951,0.01,"[24, 24, 24]",relu,simulated_annealing,0.2127986326833589
351,0.30882345070376793,0.0031622776601683794,[12],relu,simulated_annealing,0.3088222696291861
352,0.2992350331586092,0.0031622776601683794,[6],relu,simulated_annealing,0.29929513330089696
353,0.3765137278590775,0.0031622776601683794,[24],relu,simulated_annealing,0.3771614872479426
354,0.5276094753729937,0.0031622776601683794,"[12, 12]",relu,simulated_annealing,0.5279676135583916
355,0.7010529173730327,0.0031622776601683794,"[6, 6]",relu,simulated_annealing,0.7006986289407039
356,0.7356542411192736,0.0031622776601683794,"[24, 24]",relu,simulated_annealing,0.7364430638205854
357,0.37031378891508665,0.0031622776601683794,"[12, 12, 12]",relu,simulated_annealing,0.3705228489090161
358,0.21280263969809754,0.0031622776601683794,"[6, 6, 6]",relu,simulated_annealing,0.21280071193615863
359,0.21280282156706093,0.0031622776601683794,"[24, 24, 24]",relu,simulated_annealing,0.2128036228900782
360,0.30651667673441285,0.001,[12],relu,simulated_annealing,0.30651596242374346
361,0.29736087349065,0.001,[6],relu,simulated_annealing,0.29756685837377483
362,0.3758649493040264,0.001,[24],relu,simulated_annealing,0.3760075019441014
363,0.5276094753729937,0.001,"[12, 12]",relu,simulated_annealing,0.5276790132697913
364,0.6980250849263105,0.001,"[6, 6]",relu,simulated_annealing,0.6981012263433013
365,0.7350055664893445,0.001,"[24, 24]",relu,simulated_annealing,0.7350025574809436
366,0.3672856446929987,0.001,"[12, 12, 12]",relu,simulated_annealing,0.3673436713782535
367,0.21280276960449998,0.001,"[6, 6, 6]",relu,simulated_annealing,0.21280279118895834
368,0.21280253577297556,0.001,"[24, 24, 24]",relu,simulated_annealing,0.2127990485339189
369,0.3057957741447287,0.00031622776601683794,[12],relu,simulated_annealing,0.30593917769710277
370,0.2981538741336867,0.00031622776601683794,[6],relu,simulated_annealing,0.29814364310041547
371,0.37608119150152314,0.00031622776601683794,[24],relu,simulated_annealing,0.3762956863821417
372,0.5285465681976136,0.00031622776601683794,"[12, 12]",relu,simulated_annealing,0.528255797996432
373,0.6975205804218061,0.00031622776601683794,"[6, 6]",relu,simulated_annealing,0.6975265208694603
374,0.7352940886091571,0.00031622776601683794,"[24, 24]",relu,simulated_annealing,0.7352936528729037
375,0.3671418123242204,0.00031622776601683794,"[12, 12, 12]",relu,simulated_annealing,0.36734907743553274
376,0.21280261371681702,0.00031622776601683794,"[6, 6, 6]",relu,simulated_annealing,0.21280029608559867
377,0.2128025097916951,0.00031622776601683794,"[24, 24, 24]",relu,simulated_annealing,0.2127986326833589
378,0.30593971043862894,0.0001,[12],relu,simulated_annealing,0.30593501919150334
379,0.2981538741336867,0.0001,[6],relu,simulated_annealing,0.29814364310041547
380,0.3760090934481706,0.0001,[24],relu,simulated_annealing,0.37600708609354144
381,0.5279698617146347,0.0001,"[12, 12]",relu,simulated_annealing,0.5279676135583917
382,0.6972322141896763,0.0001,"[6, 6]",relu,simulated_annealing,0.6972379205808601
383,0.7352938287963522,0.0001,"[24, 24]",relu,simulated_annealing,0.7352894943673041
384,0.3671417603616594,0.0001,"[12, 12, 12]",relu,simulated_annealing,0.3670592295952527
385,0.21280261371681702,0.0001,"[6, 6, 6]",relu,simulated_annealing,0.21280029608559867
386,0.2128025097916951,0.0001,"[24, 24, 24]",relu,simulated_annealing,0.2127986326833589
387,0.30593971043862894,3.1622776601683795e-05,[12],relu,simulated_annealing,0.30593501919150334
388,0.2981538741336867,3.1622776601683795e-05,[6],relu,simulated_annealing,0.29814364310041547
389,0.3760090934481706,3.1622776601683795e-05,[24],relu,simulated_annealing,0.37600708609354144
390,0.5279698617146347,3.1622776601683795e-05,"[12, 12]",relu,simulated_annealing,0.5279676135583917
391,0.6972322401709569,3.1622776601683795e-05,"[6, 6]",relu,simulated_annealing,0.69723833643142
392,0.7352941665529986,3.1622776601683795e-05,"[24, 24]",relu,simulated_annealing,0.7352949004245835
393,0.367141578492696,3.1622776601683795e-05,"[12, 12, 12]",relu,simulated_annealing,0.367056734491893
394,0.21280263969809754,3.1622776601683795e-05,"[6, 6, 6]",relu,simulated_annealing,0.21280071193615863
395,0.2128025097916951,3.1622776601683795e-05,"[24, 24, 24]",relu,simulated_annealing,0.2127986326833589
396,0.30593971043862894,1e-05,[12],relu,simulated_annealing,0.30593501919150334
397,0.2981538741336867,1e-05,[6],relu,simulated_annealing,0.29814364310041547
398,0.3760090934481706,1e-05,[24],relu,simulated_annealing,0.37600708609354144
399,0.5279698617146347,1e-05,"[12, 12]",relu,simulated_annealing,0.5279676135583917
400,0.6972322401709569,1e-05,"[6, 6]",relu,simulated_annealing,0.69723833643142
401,0.7352941665529986,1e-05,"[24, 24]",relu,simulated_annealing,0.7352949004245835
402,0.36706950642062397,1e-05,"[12, 12, 12]",relu,simulated_annealing,0.367056734491893
403,0.21280271764193898,1e-05,"[6, 6, 6]",relu,simulated_annealing,0.21280195948783848
404,0.21280253577297556,1e-05,"[24, 24, 24]",relu,simulated_annealing,0.2127990485339189
405,0.39026564560234356,100.0,[12],sigmoid,simulated_annealing,0.3786689455277351
406,0.371322174373364,100.0,[6],sigmoid,simulated_annealing,0.3615912105825651
407,0.5418865007761908,100.0,[24],sigmoid,simulated_annealing,0.5282524711919525
408,0.8069501743993455,100.0,"[12, 12]",sigmoid,simulated_annealing,0.8001667560745369
409,0.7905846697454485,100.0,"[6, 6]",sigmoid,simulated_annealing,0.7860507088172793
410,0.7904404216761822,100.0,"[24, 24]",sigmoid,simulated_annealing,0.7817183776837956
411,0.7888556415102917,100.0,"[12, 12, 12]",sigmoid,simulated_annealing,0.7895051794187241
412,0.5121880784894484,100.0,"[6, 6, 6]",sigmoid,simulated_annealing,0.5152658740554994
413,0.7918828763875627,100.0,"[24, 24, 24]",sigmoid,simulated_annealing,0.7710543059246229
414,0.7061739057009426,31.622776601683793,[12],sigmoid,simulated_annealing,0.6897147681009352
415,0.3503435114999643,31.622776601683793,[6],sigmoid,simulated_annealing,0.3281572414137256
416,0.57512419701605,31.622776601683793,[24],sigmoid,simulated_annealing,0.5720635752336041
417,0.8026961554200198,31.622776601683793,"[12, 12]",sigmoid,simulated_annealing,0.7935405932524089
418,0.7872696142429378,31.622776601683793,"[6, 6]",sigmoid,simulated_annealing,0.7872021990177609
419,0.806084867852712,31.622776601683793,"[24, 24]",sigmoid,simulated_annealing,0.795843989503932
420,0.7884223776768837,31.622776601683793,"[12, 12, 12]",sigmoid,simulated_annealing,0.7874820664446025
421,0.5880910384068279,31.622776601683793,"[6, 6, 6]",sigmoid,simulated_annealing,0.5781470530750069
422,0.7951998545048292,31.622776601683793,"[24, 24, 24]",sigmoid,simulated_annealing,0.7897975223623639
423,0.7105699643406925,10.0,[12],sigmoid,simulated_annealing,0.69491248424966
424,0.7144565820326455,10.0,[6],sigmoid,simulated_annealing,0.7217643707557253
425,0.733854258007106,10.0,[24],sigmoid,simulated_annealing,0.7185581629385663
426,0.7809976292081555,10.0,"[12, 12]",sigmoid,simulated_annealing,0.7779786335982302
427,0.7747989373656281,10.0,"[6, 6]",sigmoid,simulated_annealing,0.7721974791139056
428,0.8015418071279644,10.0,"[24, 24]",sigmoid,simulated_annealing,0.795559963571491
429,0.7870532941015997,10.0,"[12, 12, 12]",sigmoid,simulated_annealing,0.7872001197649612
430,0.7883509811181044,10.0,"[6, 6, 6]",sigmoid,simulated_annealing,0.7877756569399221
431,0.777900114967166,10.0,"[24, 24, 24]",sigmoid,simulated_annealing,0.7664325428014189
432,0.7715521606682385,3.1622776601683795,[12],sigmoid,simulated_annealing,0.7554844451098054
433,0.7813585351754061,3.1622776601683795,[6],sigmoid,simulated_annealing,0.7693222883424612
434,0.768743220509623,3.1622776601683795,[24],sigmoid,simulated_annealing,0.7572172943930868
435,0.7977927343349116,3.1622776601683795,"[12, 12]",sigmoid,simulated_annealing,0.7848958918123183
436,0.7923879264989575,3.1622776601683795,"[6, 6]",sigmoid,simulated_annealing,0.7846056281214783
437,0.7940452463999688,3.1622776601683795,"[24, 24]",sigmoid,simulated_annealing,0.7748048621247469
438,0.7933234864280287,3.1622776601683795,"[12, 12, 12]",sigmoid,simulated_annealing,0.789221985187403
439,0.7869092279012971,3.1622776601683795,"[6, 6, 6]",sigmoid,simulated_annealing,0.7866270776933602
440,0.7959924914099391,3.1622776601683795,"[24, 24, 24]",sigmoid,simulated_annealing,0.7912376128514458
441,0.7948381431178836,1.0,[12],sigmoid,simulated_annealing,0.7845960635585996
442,0.7971455146566898,1.0,[6],sigmoid,simulated_annealing,0.7840309226476373
443,0.7942616964477094,1.0,[24],sigmoid,simulated_annealing,0.7929663036291279
444,0.8071649616451347,1.0,"[12, 12]",sigmoid,simulated_annealing,0.800175073085736
445,0.8007500795676716,1.0,"[6, 6]",sigmoid,simulated_annealing,0.7970029650144923
446,0.8035605786031164,1.0,"[24, 24]",sigmoid,simulated_annealing,0.7998885520499354
447,0.7996689725053099,1.0,"[12, 12, 12]",sigmoid,simulated_annealing,0.8013236523322979
448,0.8020475847152128,1.0,"[6, 6, 6]",sigmoid,simulated_annealing,0.7958506431128909
449,0.8027689289866651,1.0,"[24, 24, 24]",sigmoid,simulated_annealing,0.7987324874932944
450,0.798731983605812,0.31622776601683794,[12],sigmoid,simulated_annealing,0.8001688353273367
451,0.7931085432945563,0.31622776601683794,[6],sigmoid,simulated_annealing,0.7903734753878846
452,0.79462260241496,0.31622776601683794,[24],sigmoid,simulated_annealing,0.792100502763327
453,0.791017907597576,0.31622776601683794,"[12, 12]",sigmoid,simulated_annealing,0.7923924298564068
454,0.7925326162499918,0.31622776601683794,"[6, 6]",sigmoid,simulated_annealing,0.7952680364784112
455,0.7874135245555577,0.31622776601683794,"[24, 24]",sigmoid,simulated_annealing,0.7871967929604817
456,0.7871974122644634,0.31622776601683794,"[12, 12, 12]",sigmoid,simulated_annealing,0.7872001197649613
457,0.7871972044142195,0.31622776601683794,"[6, 6, 6]",sigmoid,simulated_annealing,0.7871967929604817
458,0.787197334320622,0.31622776601683794,"[24, 24, 24]",sigmoid,simulated_annealing,0.7871988722132814
459,0.6596713887643952,0.1,[12],sigmoid,simulated_annealing,0.662340157441022
460,0.5864373558850848,0.1,[6],sigmoid,simulated_annealing,0.5795621925304922
461,0.591046694856356,0.1,[24],sigmoid,simulated_annealing,0.590814692831984
462,0.7744377456042921,0.1,"[12, 12]",sigmoid,simulated_annealing,0.7739353186039064
463,0.7871980617964757,0.1,"[6, 6]",sigmoid,simulated_annealing,0.7872105160289598
464,0.7871969446014146,0.1,"[24, 24]",sigmoid,simulated_annealing,0.7871926344548823
465,0.7871976720772683,0.1,"[12, 12, 12]",sigmoid,simulated_annealing,0.7872042782705606
466,0.21280263969809754,0.1,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280071193615863
467,0.21280258773553654,0.1,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503876
468,0.22159745903076833,0.03162277660168379,[12],sigmoid,simulated_annealing,0.2214541462380079
469,0.23241034834401814,0.03162277660168379,[6],sigmoid,simulated_annealing,0.2318283701569004
470,0.36166365933345024,0.03162277660168379,[24],sigmoid,simulated_annealing,0.36043098752032465
471,0.3234569392752522,0.03162277660168379,"[12, 12]",sigmoid,simulated_annealing,0.3249647566650448
472,0.7871977760023903,0.03162277660168379,"[6, 6]",sigmoid,simulated_annealing,0.7872059416728003
473,0.7871971004890976,0.03162277660168379,"[24, 24]",sigmoid,simulated_annealing,0.787195129558242
474,0.7658594542632035,0.03162277660168379,"[12, 12, 12]",sigmoid,simulated_annealing,0.7667361137101771
475,0.21280271764193898,0.03162277660168379,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280195948783848
476,0.21280258773553654,0.03162277660168379,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503876
477,0.21676759095071998,0.01,[12],sigmoid,simulated_annealing,0.21683986842488281
478,0.22368770500854135,0.01,[6],sigmoid,simulated_annealing,0.22289174162373007
479,0.3207177068921842,0.01,[24],sigmoid,simulated_annealing,0.32006437366667917
480,0.24798118955292708,0.01,"[12, 12]",sigmoid,simulated_annealing,0.24826486353863872
481,0.7871974382457438,0.01,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
482,0.7871969705826951,0.01,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
483,0.3308818955942243,0.01,"[12, 12, 12]",sigmoid,simulated_annealing,0.3298684664678901
484,0.21280263969809754,0.01,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280071193615863
485,0.21280274362321946,0.01,"[24, 24, 24]",sigmoid,simulated_annealing,0.21280237533839838
486,0.2145327071844736,0.0031622776601683794,[12],sigmoid,simulated_annealing,0.2145302344149606
487,0.2262104094000273,0.0031622776601683794,[6],sigmoid,simulated_annealing,0.22634413297237505
488,0.3150229479659905,0.0031622776601683794,[24],sigmoid,simulated_annealing,0.31545383850859354
489,0.2379608851822262,0.0031622776601683794,"[12, 12]",sigmoid,simulated_annealing,0.23845702808238828
490,0.7871974382457438,0.0031622776601683794,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
491,0.7871969705826951,0.0031622776601683794,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
492,0.25771356937326656,0.0031622776601683794,"[12, 12, 12]",sigmoid,simulated_annealing,0.25778867306244824
493,0.21280292549218288,0.0031622776601683794,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280528629231804
494,0.21280258773553654,0.0031622776601683794,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
495,0.21510943964873305,0.001,[12],sigmoid,simulated_annealing,0.2151074349921612
496,0.2266429717388622,0.001,[6],sigmoid,simulated_annealing,0.2266331491115353
497,0.3133649525516865,0.001,[24],sigmoid,simulated_annealing,0.3137239001792316
498,0.23644695596822488,0.001,"[12, 12]",sigmoid,simulated_annealing,0.23643848946442608
499,0.7871974382457438,0.001,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
500,0.7871969705826951,0.001,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
501,0.25396473041173834,0.001,"[12, 12, 12]",sigmoid,simulated_annealing,0.2540352059084048
502,0.21280263969809754,0.001,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280071193615863
503,0.21280258773553654,0.001,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
504,0.21561407405964003,0.00031622776601683794,[12],sigmoid,simulated_annealing,0.2156842197188018
505,0.22685923991763932,0.00031622776601683794,[6],sigmoid,simulated_annealing,0.22692174940013557
506,0.31314865839162886,0.00031622776601683794,[24],sigmoid,simulated_annealing,0.313146699602031
507,0.23615861571737562,0.00031622776601683794,"[12, 12]",sigmoid,simulated_annealing,0.2361503050263857
508,0.7871974382457438,0.00031622776601683794,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
509,0.7871969705826951,0.00031622776601683794,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
510,0.25569484986067537,0.00031622776601683794,"[12, 12, 12]",sigmoid,simulated_annealing,0.2554769597997264
511,0.21280263969809754,0.00031622776601683794,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280071193615863
512,0.21280258773553654,0.00031622776601683794,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
513,0.2156861461317121,0.0001,[12],sigmoid,simulated_annealing,0.2156842197188018
514,0.2269313119897114,0.0001,[6],sigmoid,simulated_annealing,0.22692174940013557
515,0.31343702462375855,0.0001,[24],sigmoid,simulated_annealing,0.31343529989063124
516,0.23615861571737562,0.0001,"[12, 12]",sigmoid,simulated_annealing,0.2361503050263857
517,0.7871974382457438,0.0001,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
518,0.7871969705826951,0.0001,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
519,0.2567040407386478,0.0001,"[12, 12, 12]",sigmoid,simulated_annealing,0.2566309451035676
520,0.21280292549218288,0.0001,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280528629231804
521,0.21280258773553654,0.0001,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
522,0.2156861461317121,3.1622776601683795e-05,[12],sigmoid,simulated_annealing,0.2156842197188018
523,0.2269313119897114,3.1622776601683795e-05,[6],sigmoid,simulated_annealing,0.22692174940013557
524,0.31343702462375855,3.1622776601683795e-05,[24],sigmoid,simulated_annealing,0.31343529989063124
525,0.23615861571737562,3.1622776601683795e-05,"[12, 12]",sigmoid,simulated_annealing,0.2361503050263857
526,0.7871974382457438,3.1622776601683795e-05,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
527,0.7871969705826951,3.1622776601683795e-05,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
528,0.25720867514955476,3.1622776601683795e-05,"[12, 12, 12]",sigmoid,simulated_annealing,0.25720731397964824
529,0.21280292549218288,3.1622776601683795e-05,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280528629231804
530,0.21280258773553654,3.1622776601683795e-05,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
531,0.2156861461317121,1e-05,[12],sigmoid,simulated_annealing,0.2156842197188018
532,0.2269313119897114,1e-05,[6],sigmoid,simulated_annealing,0.22692174940013557
533,0.31343702462375855,1e-05,[24],sigmoid,simulated_annealing,0.31343529989063124
534,0.23615861571737562,1e-05,"[12, 12]",sigmoid,simulated_annealing,0.2361503050263857
535,0.7871974382457438,1e-05,"[6, 6]",sigmoid,simulated_annealing,0.7872005356155212
536,0.7871969705826951,1e-05,"[24, 24]",sigmoid,simulated_annealing,0.7871930503054424
537,0.25720867514955476,1e-05,"[12, 12, 12]",sigmoid,simulated_annealing,0.25720731397964824
538,0.21280292549218288,1e-05,"[6, 6, 6]",sigmoid,simulated_annealing,0.21280528629231804
539,0.21280258773553654,1e-05,"[24, 24, 24]",sigmoid,simulated_annealing,0.21279988023503874
